0,-0.42,-0.0600298
0.0628319,0.525677,0.527953
0.125664,0.945605,1.25112
0.188496,1.83454,1.85051
0.251327,2.12823,2.31003
0.314159,2.86385,2.85717
0.376991,3.30045,3.33027
0.439823,3.61924,3.57036
0.502655,4.02389,3.81278
0.565487,4.32071,4.05419
0.628319,4.42874,4.05267
0.69115,3.55975,3.96075
0.753982,3.58815,3.93392
0.816814,3.90081,3.73898
0.879646,3.17682,3.38675
0.942478,3.11712,3.1316
1.00531,3.25415,2.83775
1.06814,2.86136,2.37001
1.13097,1.92279,1.98456
1.19381,1.24254,1.69526
1.25664,0.854328,1.27322
1.31947,0.510983,0.879522
1.3823,0.794043,0.673624
1.44513,0.453366,0.421792
1.50796,0.646812,0.130102
1.5708,-0.05,0.0443637
1.63363,0.156146,0.0169482
1.69646,-0.194013,-0.101847
1.75929,0.0377941,-0.0723865
1.82212,0.277475,0.101289
1.88496,0.258757,0.171639
1.94779,-0.0365527,0.280988
2.01062,0.611761,0.570442
2.07345,1.0427,0.788824
2.13628,0.864495,0.92611
2.19911,1.11501,1.21371
2.26195,1.05225,1.49163
2.32478,1.24476,1.60008
2.38761,2.18209,1.77117
2.45044,1.66517,1.99602
2.51327,2.53663,2.02514
2.57611,1.80106,2.00186
2.63894,2.08523,2.07132
2.70177,2.02821,1.98937
2.7646,2.24136,1.75586
2.82743,1.81828,1.6148
2.89027,1.33472,1.42113
2.9531,1.09829,1.03195
3.01593,0.498226,0.69767
3.07876,0.42501,0.42851
3.14159,-0.45,-0.00584531
3.20442,-0.74501,-0.443562
3.26726,-1.09823,-0.72247
3.33009,-0.638292,-1.07192
3.39292,-1.08472,-1.48016
3.45575,-1.28828,-1.69487
3.51858,-2.36136,-1.85675
3.58142,-2.11821,-2.10865
3.64425,-2.05523,-2.20452
3.70708,-2.34106,-2.14275
3.76991,-2.03663,-2.16625
3.83274,-1.92517,-2.12925
3.89557,-2.23209,-1.88841
3.95841,-1.28476,-1.69386
4.02124,-1.08225,-1.55568
4.08407,-1.76501,-1.24349
4.1469,-1.2445,-0.919068
4.20973,-0.882704,-0.74456
4.27257,-0.321761,-0.490668
4.3354,-0.00344728,-0.169317
4.39823,-0.258757,-0.0332157
4.46106,0.362525,0.0576832
4.52389,-0.277794,0.245184
4.58673,0.284013,0.281778
4.64956,0.303854,0.163968
4.71239,0.18,0.132355
4.77522,0.153188,0.0385065
4.83805,-0.00336632,-0.26378
4.90088,-0.514043,-0.52727
4.96372,-0.520983,-0.744606
5.02655,-0.984328,-1.14851
5.08938,-1.76254,-1.57889
5.15221,-2.15279,-1.87442
5.21504,-2.73136,-2.26419
5.27788,-2.60415,-2.73487
5.34071,-3.43712,-3.03114
5.40354,-3.02682,-3.28921
5.46637,-3.29081,-3.64592
5.5292,-3.59815,-3.84786
5.59203,-4.33975,-3.88495
5.65487,-3.72874,-3.99081
5.7177,-4.23071,-4.00997
5.78053,-3.43389,-3.78947
5.84336,-3.46924,-3.57044
5.90619,-3.47045,-3.35503
5.96903,-3.30385,-2.9065
6.03186,-2.69823,-2.38229
6.09469,-1.33454,-1.9425
6.15752,-1.25561,-1.35832
6.22035,-0.265677,-0.644738
