0,3,3
0.0628319,3.23908,3.23908
0.125664,3.45217,3.45217
0.188496,3.63724,3.63724
0.251327,3.79261,3.79261
0.314159,3.91695,3.91695
0.376991,4.00932,4.00932
0.439823,4.06915,4.06915
0.502655,4.09628,4.09628
0.565487,4.09092,4.09092
0.628319,4.05368,4.05368
0.69115,3.98554,3.98554
0.753982,3.88785,3.88785
0.816814,3.76227,3.76227
0.879646,3.61078,3.61078
0.942478,3.43564,3.43564
1.00531,3.23936,3.23936
1.06814,3.02462,3.02462
1.13097,2.7943,2.7943
1.19381,2.55138,2.55138
1.25664,2.29892,2.29892
1.31947,2.03999,2.03999
1.3823,1.77769,1.77769
1.44513,1.515,1.515
1.50796,1.25485,1.25485
1.5708,1,1
1.63363,0.753024,0.753024
1.69646,0.51629,0.51629
1.75929,0.291911,0.291911
1.82212,0.0817262,0.0817262
1.88496,-0.112723,-0.112723
1.94779,-0.290212,-0.290212
2.01062,-0.449842,-0.449842
2.07345,-0.591049,-0.591049
2.13628,-0.713604,-0.713604
2.19911,-0.81761,-0.81761
2.26195,-0.90349,-0.90349
2.32478,-0.971974,-0.971974
2.38761,-1.02408,-1.02408
2.45044,-1.06108,-1.06108
2.51327,-1.0845,-1.0845
2.57611,-1.09605,-1.09605
2.63894,-1.09761,-1.09761
2.70177,-1.09118,-1.09118
2.7646,-1.07888,-1.07888
2.82743,-1.06285,-1.06285
2.89027,-1.04523,-1.04523
2.9531,-1.02816,-1.02816
3.01593,-1.01367,-1.01367
3.07876,-1.00369,-1.00369
3.14159,-1,-1
3.20442,-1.00419,-1.00419
3.26726,-1.01762,-1.01762
3.33009,-1.04144,-1.04144
3.39292,-1.07649,-1.07649
3.45575,-1.12334,-1.12334
3.51858,-1.18229,-1.18229
3.58142,-1.25328,-1.25328
3.64425,-1.33597,-1.33597
3.70708,-1.4297,-1.4297
3.76991,-1.53353,-1.53353
3.83274,-1.64621,-1.64621
3.89557,-1.76621,-1.76621
3.95841,-1.8918,-1.8918
4.02124,-2.02097,-2.02097
4.08407,-2.15156,-2.15156
4.1469,-2.28126,-2.28126
4.20973,-2.40762,-2.40762
4.27257,-2.52812,-2.52812
4.3354,-2.64022,-2.64022
4.39823,-2.74138,-2.74138
4.46106,-2.8291,-2.8291
4.52389,-2.90099,-2.90099
4.58673,-2.95479,-2.95479
4.64956,-2.98842,-2.98842
4.71239,-3,-3
4.77522,-2.98792,-2.98792
4.83805,-2.95084,-2.95084
4.90088,-2.88771,-2.88771
4.96372,-2.79785,-2.79785
5.02655,-2.68088,-2.68088
5.08938,-2.53682,-2.53682
5.15221,-2.36603,-2.36603
5.21504,-2.16926,-2.16926
5.27788,-1.94761,-1.94761
5.34071,-1.70254,-1.70254
5.40354,-1.43585,-1.43585
5.46637,-1.14966,-1.14966
5.5292,-0.846393,-0.846393
5.59203,-0.528727,-0.528727
5.65487,-0.199576,-0.199576
5.7177,0.137955,0.137955
5.78053,0.480605,0.480605
5.84336,0.825006,0.825006
5.90619,1.16773,1.16773
5.96903,1.50531,1.50531
6.03186,1.83434,1.83434
6.09469,2.15146,2.15146
6.15752,2.45346,2.45346
6.22035,2.73725,2.73725
