0,0,0
0.0628319,0.625677,0.625677
0.125664,1.23561,1.23561
0.188496,1.81454,1.81454
0.251327,2.34823,2.34823
0.314159,2.82385,2.82385
0.376991,3.23045,3.23045
0.439823,3.55924,3.55924
0.502655,3.80389,3.80389
0.565487,3.96071,3.96071
0.628319,4.02874,4.02874
0.69115,4.00975,4.00975
0.753982,3.90815,3.90815
0.816814,3.73081,3.73081
0.879646,3.48682,3.48682
0.942478,3.18712,3.18712
1.00531,2.84415,2.84415
1.06814,2.47136,2.47136
1.13097,2.08279,2.08279
1.19381,1.69254,1.69254
1.25664,1.31433,1.31433
1.31947,0.960983,0.960983
1.3823,0.644043,0.644043
1.44513,0.373366,0.373366
1.50796,0.156812,0.156812
1.5708,-2.22045e-16,-1.11022e-15
1.63363,-0.0938543,-0.0938543
1.69646,-0.124013,-0.124013
1.75929,-0.0922059,-0.0922059
1.82212,-0.00252461,-0.00252461
1.88496,0.138757,0.138757
1.94779,0.323447,0.323447
2.01062,0.541761,0.541761
2.07345,0.782704,0.782704
2.13628,1.0345,1.0345
2.19911,1.28501,1.28501
2.26195,1.52225,1.52225
2.32478,1.73476,1.73476
2.38761,1.91209,1.91209
2.45044,2.04517,2.04517
2.51327,2.12663,2.12663
2.57611,2.15106,2.15106
2.63894,2.11523,2.11523
2.70177,2.01821,2.01821
2.7646,1.86136,1.86136
2.82743,1.64828,1.64828
2.89027,1.38472,1.38472
2.9531,1.07829,1.07829
3.01593,0.738226,0.738226
3.07876,0.37501,0.37501
3.14159,-2.81793e-15,-2.81793e-15
3.20442,-0.37501,-0.37501
3.26726,-0.738226,-0.738226
3.33009,-1.07829,-1.07829
3.39292,-1.38472,-1.38472
3.45575,-1.64828,-1.64828
3.51858,-1.86136,-1.86136
3.58142,-2.01821,-2.01821
3.64425,-2.11523,-2.11523
3.70708,-2.15106,-2.15106
3.76991,-2.12663,-2.12663
3.83274,-2.04517,-2.04517
3.89557,-1.91209,-1.91209
3.95841,-1.73476,-1.73476
4.02124,-1.52225,-1.52225
4.08407,-1.28501,-1.28501
4.1469,-1.0345,-1.0345
4.20973,-0.782704,-0.782704
4.27257,-0.541761,-0.541761
4.3354,-0.323447,-0.323447
4.39823,-0.138757,-0.138757
4.46106,0.00252461,0.00252461
4.52389,0.0922059,0.0922059
4.58673,0.124013,0.124013
4.64956,0.0938543,0.0938543
4.71239,4.44089e-16,1.33227e-15
4.77522,-0.156812,-0.156812
4.83805,-0.373366,-0.373366
4.90088,-0.644043,-0.644043
4.96372,-0.960983,-0.960983
5.02655,-1.31433,-1.31433
5.08938,-1.69254,-1.69254
5.15221,-2.08279,-2.08279
5.21504,-2.47136,-2.47136
5.27788,-2.84415,-2.84415
5.34071,-3.18712,-3.18712
5.40354,-3.48682,-3.48682
5.46637,-3.73081,-3.73081
5.5292,-3.90815,-3.90815
5.59203,-4.00975,-4.00975
5.65487,-4.02874,-4.02874
5.7177,-3.96071,-3.96071
5.78053,-3.80389,-3.80389
5.84336,-3.55924,-3.55924
5.90619,-3.23045,-3.23045
5.96903,-2.82385,-2.82385
6.03186,-2.34823,-2.34823
6.09469,-1.81454,-1.81454
6.15752,-1.23561,-1.23561
6.22035,-0.625677,-0.625677
