0,-0.499992,1.4328
0.1,0.620914,1.95121
0.2,2.17165,2.43816
0.3,2.68099,2.88814
0.4,3.39304,3.28385
0.5,3.51427,3.59665
0.6,3.55606,3.79099
0.7,4.17917,3.83215
0.8,3.96451,3.69523
0.9,3.82995,3.37356
1,2.75798,2.88409
1.1,2.29484,2.26846
1.2,1.98547,1.58914
1.3,0.601658,0.921058
1.4,0.116198,0.340328
1.5,0.21075,-0.0877827
1.6,0.119593,-0.319344
1.7,-0.616143,-0.33865
1.8,-0.156939,-0.160245
1.9,-0.253787,0.174156
2,0.420447,0.603104
2.1,1.07524,1.05561
2.2,1.37745,1.46205
2.3,2.08504,1.76385
2.4,2.28826,1.92024
2.5,2.14095,1.91138
2.6,1.7366,1.73786
2.7,2.17569,1.41728
2.8,1.66391,0.979171
2.9,1.54103,0.459763
3,1.23738,-0.10251
3.1,0.511179,-0.669934
3.2,-0.5864,-1.20696
3.3,-1.37156,-1.68065
3.4,-1.18064,-2.06091
3.5,-1.97574,-2.3214
3.6,-1.92061,-2.44152
3.7,-1.89366,-2.40954
3.8,-1.60342,-2.22632
3.9,-2.03562,-1.90843
4,-1.85035,-1.48974
4.1,-0.739737,-1.02016
4.2,-0.598646,-0.561248
4.3,-0.18963,-0.178733
4.4,0.0173786,0.0670296
4.5,-0.362687,0.130978
4.6,0.254534,-0.00822192
4.7,0.408255,-0.343093
4.8,-0.46263,-0.836883
4.9,-0.703479,-1.42812
5,-0.894799,-2.03957
5.1,-1.78029,-2.59005
5.2,-2.64145,-3.00688
5.3,-3.19412,-3.2367
5.4,-3.61204,-3.25243
5.5,-4.16813,-3.0554
5.6,-4.03033,-2.67225
5.7,-3.59117,-2.14752
5.8,-3.32814,-1.5338
5.9,-3.70588,-0.88164
6,-2.19273,-0.231387
6.1,-1.76265,0.391337
6.2,-0.809438,0.975785
