0.0816327,0
0.163265,-0.00489592
0.244898,-0.00979184
0.326531,-0.0146878
0.408163,-0.0195837
0.489796,-0.0244796
0.571429,-0.0293755
0.653061,-0.0342714
0.734694,-0.0391674
0.816327,-0.0440633
0.897959,-0.0489592
0.979592,-0.0538551
1.06122,-0.058751
1.14286,-0.0636469
1.22449,-0.0685429
1.30612,-0.0734388
1.38776,-0.0783347
1.46939,-0.0832306
1.55102,-0.0881265
1.63265,-0.0930225
1.71429,-0.0912545
1.79592,-0.0828226
1.87755,-0.0677269
1.95918,-0.0459672
2.04082,-0.0175437
2.12245,0.0175437
2.20408,0.0459672
2.28571,0.0677269
2.36735,0.0828226
2.44898,0.0912545
2.53061,0.0930225
2.61224,0.0881265
2.69388,0.0832306
2.77551,0.0783347
2.85714,0.0734388
2.93878,0.0685429
3.02041,0.0636469
3.10204,0.058751
3.18367,0.0538551
3.26531,0.0489592
3.34694,0.0440633
3.42857,0.0391674
3.5102,0.0342714
3.59184,0.0293755
3.67347,0.0244796
3.7551,0.0195837
3.83673,0.0146878
3.91837,0.00979184
4,0.00489592
4.08163,0
