0.455205,0.306667,0.452256
0.0659726,-0.582258,0.316906
-0.220712,0.877016,0.0755107
-0.23253,-0.552592,-0.333067
0.424069,0.775328,0.297477
0.419855,-0.119528,0.22964
-0.605936,0.257034,-0.457721
0.61215,-0.317035,0.721177
0.00633575,-0.164889,0.280191
0.704295,0.451493,-0.377946
0.0230828,-0.920186,0.156095
0.350648,-0.414712,-0.638414
-0.936233,0.0967504,0.190113
-0.673977,0.0174504,-0.0952909
0.334453,0.175356,0.332834
-0.664776,0.386779,-0.0497292
0.445268,-0.8715,-0.00708451
-0.638533,-0.457019,-0.441297
0.585034,0.318753,-0.353133
-0.755238,0.0238521,0.54413
0.538317,-0.743239,-0.199564
0.663886,-0.42096,-0.536353
0.191154,-0.502581,-0.181856
-0.428887,0.171435,-0.742879
-0.360398,0.351218,0.318771
0.0274283,0.559121,-0.392397
-0.387797,-0.387142,-0.252104
0.011409,0.0547455,-0.759046
-0.475108,-0.839537,-0.16601
0.375889,-0.429308,0.39047
0.497224,0.164822,0.336795
0.617537,0.10844,-0.727711
-0.82895,-0.245391,-0.445766
0.0426067,0.102122,0.577794
0.0111919,-0.0118037,0.326844
0.0164364,0.835495,0.0934376
-0.214834,-0.453216,0.397736
0.926026,-0.326647,-0.166801
0.195892,0.454265,-0.0353461
0.213347,0.532319,0.28922
-0.00444948,0.161365,0.325423
0.364561,-0.372637,-0.688327
-0.351728,-0.136172,-0.29046
0.132481,0.620863,-0.00145965
0.46407,-0.441047,-0.552857
0.398944,-0.367115,0.803666
0.0915726,0.274018,-0.435817
0.194628,-0.778881,-0.519697
0.321851,-0.528355,0.511962
0.230644,0.812604,0.16584
-0.237986,-0.332783,-0.171442
0.667931,-0.347084,0.167117
0.244045,0.374978,0.32595
0.0346589,0.115831,0.355301
-0.310751,-0.0046186,-0.105954
0.704416,-0.390187,0.474883
0.168398,0.564158,-0.687697
0.179089,0.475938,0.498812
-0.0411246,-0.315185,0.626239
0.194219,-0.725449,-0.448183
0.311953,-0.125212,0.917688
0.710188,0.345865,-0.522484
-0.57088,0.366782,-0.159797
0.40259,-0.476972,-0.259696
0.571142,-0.205376,0.0132598
-0.256037,0.205878,-0.64493
0.220407,-0.609187,-0.0429324
-0.920786,-0.110641,-0.247112
0.910296,-0.18741,0.30874
0.294899,-0.566056,-0.570161
0.0897423,-0.682076,-0.142351
0.343958,-0.538907,-0.47303
0.333548,0.782927,-0.386442
-0.0958636,0.745695,0.405725
-0.67456,0.585933,0.297276
-0.525873,0.0128011,0.634916
-0.153575,-0.188371,-0.529558
0.0539766,-0.319572,-0.501805
0.193831,0.0254301,-0.606013
0.582373,-0.416152,-0.0227828
0.537323,0.0615114,0.208868
0.644301,-0.19503,0.18459
-0.0876005,-0.206172,-0.308807
0.394754,-0.365267,-0.328305
0.0435727,-0.742483,0.0927405
0.564437,0.285881,0.748901
0.282342,0.329465,0.66294
-0.404592,-0.402003,-0.0288783
-0.394154,-0.539944,0.221252
-0.514361,0.680216,0.0579173
-0.434253,-0.614609,-0.56637
-0.372091,0.325442,0.279207
0.726,0.323817,-0.593097
0.202579,-0.483993,-0.0137081
-0.540165,-0.18221,0.265048
0.791474,0.188307,-0.325015
0.503495,-0.543372,-0.223223
0.700961,0.0631641,0.0172877
0.569246,0.456444,-0.457021
0.697549,-0.141779,0.195981
0.531457,-0.0701378,0.37478
0.642539,-0.434116,-0.429059
-0.0594569,0.582254,-0.587397
0.305512,0.777719,0.0777284
-0.0888519,0.241986,0.681736
0.0116774,0.0295167,-0.333154
0.500325,-0.34684,-0.583979
0.402972,-0.792735,-0.250415
0.978521,-0.0151609,-0.136496
0.269541,-0.0147978,-0.762962
-0.684305,-0.331286,0.562035
0.323003,-0.771942,0.0406082
0.289226,-0.365698,-0.624732
-0.566161,0.24349,-0.659536
-0.342215,-0.719075,0.0535857
-0.150605,0.277909,0.243821
0.467427,0.0453594,-0.564928
-0.0463059,0.482111,0.06342
0.645309,-0.520269,-0.160109
0.737154,0.246395,0.101424
-0.365518,0.110931,0.469168
-0.243759,-0.863187,0.113939
-0.286544,0.745103,0.180178
0.504707,-0.0196127,0.596648
-0.491552,0.806651,0.197395
-0.848848,-0.0168894,-0.510709
-0.372738,0.416067,0.0859352
0.17463,-0.252325,0.562115
0.441523,0.594499,-0.600201
0.646999,-0.224038,0.508224
-0.347271,0.141073,0.613842
-0.313603,-0.191373,0.634784
0.852952,0.424693,-0.19203
0.126112,0.0923444,0.25236
-0.274156,-0.906706,0.0225899
0.227816,-0.0265189,0.713406
0.892147,-0.225347,0.254693
-0.688374,-0.121723,0.636341
