1,0.5450849719
2,0.04508497187
3,0.3196601125
4,0.09423525313
5,0.04508497187
6,0.0410196625
7,0.01219592813
8,0.02069311561
9,0.0003665687179
10,0.01219592813
11,0.004431878096
12,0.0003665687179
13,0.002599034506
14,0.0007661909165
15,0.0003665687179
16,0.0003335152373
17,9.916044203e-05
18,0.0001682478339
19,2.980430494e-06
20,9.916044203e-05
21,3.603391117e-05
22,2.980430494e-06
23,2.11317587e-05
24,6.229606236e-06
25,2.980430494e-06
26,2.711685243e-06
27,8.0623575e-07
28,1.367958993e-06
29,2.423274381e-08
30,8.0623575e-07
31,2.929779943e-07
32,2.423274381e-08
33,1.718142739e-07
