-5,-0.839072,-0.839072
-4.9,-0.678458,-0.930426
-4.8,-0.519505,-0.984688
-4.7,-0.363872,-0.999693
-4.6,-0.213219,-0.974844
-4.5,-0.0692072,-0.91113
-4.4,0.0665042,-0.811093
-4.3,0.192255,-0.67872
-4.2,0.306385,-0.519289
-4.1,0.407233,-0.339155
-4,0.493141,-0.1455
-3.9,0.562447,0.0539554
-3.8,0.613492,0.25126
-3.7,0.644615,0.438547
-3.6,0.654156,0.608351
-3.5,0.640741,0.753902
-3.4,0.605796,0.869397
-3.3,0.55234,0.950233
-3.2,0.483406,0.993185
-3.1,0.402032,0.996542
-3,0.311253,0.96017
-2.9,0.214105,0.88552
-2.8,0.113623,0.775566
-2.7,0.0128434,0.634693
-2.6,-0.0851987,0.468517
-2.5,-0.177467,0.283662
-2.4,-0.260927,0.087499
-2.3,-0.332542,-0.112153
-2.2,-0.389276,-0.307333
-2.1,-0.428158,-0.490261
-2,-0.448348,-0.653644
-1.9,-0.451572,-0.790968
-1.8,-0.439708,-0.896758
-1.7,-0.414638,-0.966798
-1.6,-0.378239,-0.998295
-1.5,-0.332392,-0.989992
-1.4,-0.278975,-0.942222
-1.3,-0.219869,-0.856889
-1.2,-0.156952,-0.737394
-1.1,-0.0921034,-0.588501
-1,-0.0272031,-0.416147
-0.9,0.0358697,-0.227202
-0.8,0.0952357,-0.0291995
-0.7,0.149016,0.169967
-0.6,0.195797,0.362358
-0.5,0.235381,0.540302
-0.4,0.267768,0.696707
-0.3,0.292958,0.825336
-0.2,0.31095,0.921061
-0.1,0.321746,0.980067
0,0.325344,1
0.1,0.321746,0.980067
0.2,0.31095,0.921061
0.3,0.292958,0.825336
0.4,0.267768,0.696707
0.5,0.235381,0.540302
0.6,0.195797,0.362358
0.7,0.149016,0.169967
0.8,0.0952357,-0.0291995
0.9,0.0358697,-0.227202
1,-0.0272031,-0.416147
1.1,-0.0921034,-0.588501
1.2,-0.156952,-0.737394
1.3,-0.219869,-0.856889
1.4,-0.278975,-0.942222
1.5,-0.332392,-0.989992
1.6,-0.378239,-0.998295
1.7,-0.414638,-0.966798
1.8,-0.439708,-0.896758
1.9,-0.451572,-0.790968
2,-0.448348,-0.653644
2.1,-0.428158,-0.490261
2.2,-0.389276,-0.307333
2.3,-0.332542,-0.112153
2.4,-0.260927,0.087499
2.5,-0.177467,0.283662
2.6,-0.0851987,0.468517
2.7,0.0128434,0.634693
2.8,0.113623,0.775566
2.9,0.214105,0.88552
3,0.311253,0.96017
3.1,0.402032,0.996542
3.2,0.483406,0.993185
3.3,0.55234,0.950233
3.4,0.605796,0.869397
3.5,0.640741,0.753902
3.6,0.654156,0.608351
3.7,0.644615,0.438547
3.8,0.613492,0.25126
3.9,0.562447,0.0539554
4,0.493141,-0.1455
4.1,0.407233,-0.339155
4.2,0.306385,-0.519289
4.3,0.192255,-0.67872
4.4,0.0665042,-0.811093
4.5,-0.0692072,-0.91113
4.6,-0.213219,-0.974844
4.7,-0.363872,-0.999693
4.8,-0.519505,-0.984688
4.9,-0.678458,-0.930426
5,-0.839072,-0.839072
