0,0,-0.29,-0.0511402
0.00292969,0.110409,0.340409,0.0654768
0.00585938,0.220594,0.210594,0.16055
0.00878906,0.330331,0.000330572,0.253064
0.0117188,0.439396,0.0893963,0.353545
0.0146484,0.54757,0.52757,0.463219
0.0175781,0.654634,0.734634,0.565547
0.0205078,0.760371,1.10037,0.671342
0.0234375,0.86457,0.68457,0.753918
0.0263672,0.967023,1.38702,0.86666
0.0292969,1.06752,1.09752,0.949903
0.0322266,1.16588,0.755877,1.02997
0.0351562,1.26189,0.791888,1.11882
0.0380859,1.35537,1.28537,1.21852
0.0410156,1.44614,1.17614,1.29905
0.0439453,1.53403,1.83403,1.39885
0.046875,1.61887,1.14887,1.45829
0.0498047,1.7005,1.7405,1.55108
0.0527344,1.77877,2.13877,1.63564
0.0556641,1.85354,1.41354,1.68562
0.0585938,1.92468,2.15468,1.77391
0.0615234,1.99206,1.63206,1.82343
0.0644531,2.05558,1.58558,1.88311
0.0673828,2.11512,2.11512,1.95568
0.0703125,2.1706,2.5706,2.02272
0.0732422,2.22192,2.51192,2.07173
0.0761719,2.26903,2.74903,2.12549
0.0791016,2.31184,2.54184,2.16307
0.0820312,2.35033,2.14033,2.19145
0.0849609,2.38443,2.27443,2.23119
0.0878906,2.41413,2.03413,2.25658
0.0908203,2.4394,1.9794,2.2834
0.09375,2.46024,2.52024,2.32319
0.0966797,2.47664,2.14664,2.33339
0.0996094,2.48863,2.23863,2.3529
0.102539,2.49623,2.45623,2.37217
0.105469,2.49947,2.98947,2.39657
0.108398,2.4984,2.8684,2.39881
0.111328,2.49308,2.69308,2.39585
0.114258,2.48357,2.55357,2.39029
0.117188,2.46995,2.21995,2.37571
0.120117,2.45231,2.54231,2.37615
0.123047,2.43073,2.04073,2.34998
0.125977,2.40533,1.96533,2.33253
0.128906,2.37622,2.64622,2.3332
0.131836,2.34351,2.11351,2.29657
0.134766,2.30735,2.00735,2.26898
0.137695,2.26786,2.53786,2.25648
0.140625,2.22519,1.82519,2.20619
0.143555,2.1795,2.6495,2.19662
0.146484,2.13093,2.28093,2.15093
0.149414,2.07966,1.68966,2.09661
0.152344,2.02584,2.14584,2.06961
0.155273,1.96966,1.51966,2.01002
0.158203,1.91129,1.86129,1.97578
0.161133,1.85092,1.65092,1.92419
0.164062,1.78872,1.70872,1.8785
0.166992,1.72488,1.73488,1.83043
0.169922,1.6596,1.1896,1.76487
0.172852,1.59307,1.14307,1.71217
0.175781,1.52547,1.75547,1.67696
0.178711,1.457,1.227,1.60866
0.181641,1.38786,1.40786,1.55956
0.18457,1.31823,1.04823,1.49458
0.1875,1.2483,1.2083,1.44374
0.19043,1.17827,1.20827,1.388
0.193359,1.10833,0.998328,1.32611
0.196289,1.03865,1.01865,1.2706
0.199219,0.969419,1.32942,1.22331
0.202148,0.900816,0.540816,1.14517
0.205078,0.833012,1.18301,1.10764
0.208008,0.766178,0.676178,1.03813
0.210938,0.700477,1.18048,0.997641
0.213867,0.636067,0.406067,0.921747
0.216797,0.573101,0.583101,0.873432
0.219727,0.511726,0.441726,0.817011
0.222656,0.452081,0.362081,0.763308
0.225586,0.394297,0.414297,0.714408
0.228516,0.338502,0.528502,0.668441
0.231445,0.284811,0.104811,0.608596
0.234375,0.233335,-0.126665,0.555548
0.237305,0.184175,0.594175,0.530816
0.240234,0.137423,0.147423,0.474722
0.243164,0.0931653,0.163165,0.4333
0.246094,0.051476,0.251476,0.395631
0.249023,0.0124221,0.0824221,0.352485
0.251953,-0.0239389,0.106061,0.316612
0.254883,-0.0575587,-0.0175587,0.278485
0.257812,-0.0883982,-0.408398,0.234774
0.260742,-0.116427,0.223573,0.221891
0.263672,-0.141626,-0.261626,0.179544
0.266602,-0.163982,-0.553982,0.144694
0.269531,-0.183493,-0.623493,0.118211
0.272461,-0.200168,-0.210168,0.107441
0.275391,-0.21402,-0.36402,0.0827909
0.27832,-0.225076,0.124924,0.0783728
0.28125,-0.233368,0.0466322,0.0600686
0.28418,-0.238939,-0.688939,0.0253264
0.287109,-0.241839,-0.611839,0.0155656
0.290039,-0.242126,-0.432126,0.010741
0.292969,-0.239867,-0.269867,0.00743325
0.295898,-0.235136,-0.295136,0.000806188
0.298828,-0.228013,-0.628013,-0.0125734
0.301758,-0.218587,0.061413,0.00473213
0.304688,-0.206952,-0.486952,-0.0110527
0.307617,-0.193209,0.186791,0.00935396
0.310547,-0.177464,0.012536,0.00752138
0.313477,-0.15983,-0.54983,-0.00366217
0.316406,-0.140423,0.219577,0.0242078
0.319336,-0.119366,0.150634,0.0298668
0.322266,-0.0967833,-0.456783,0.0216792
0.325195,-0.0728057,0.277194,0.0525477
0.328125,-0.0475655,0.0824345,0.0583778
0.331055,-0.0211985,-0.351198,0.0585182
0.333984,0.0061574,0.166157,0.0864113
0.336914,0.0343623,-0.365638,0.0855667
0.339844,0.0632749,0.0232749,0.111412
0.342773,0.0927532,0.0327532,0.127188
0.345703,0.122655,0.222655,0.148572
0.348633,0.152837,-0.317163,0.149796
0.351562,0.183157,-0.246843,0.168528
0.354492,0.213475,-0.0765248,0.190277
0.357422,0.243651,-0.146349,0.20535
0.360352,0.273548,0.103548,0.229425
0.363281,0.30303,0.69303,0.26296
0.366211,0.331965,0.591965,0.276813
0.369141,0.360223,0.690223,0.295974
0.37207,0.38768,0.12768,0.296099
0.375,0.414214,0.344214,0.317689
0.37793,0.439707,0.269707,0.330488
0.380859,0.464048,0.254048,0.344277
0.383789,0.487129,0.967129,0.37786
0.386719,0.50885,0.50885,0.377598
0.389648,0.529114,0.719114,0.39529
0.392578,0.547832,0.507832,0.40014
0.395508,0.56492,0.75492,0.416894
0.398438,0.580303,0.250303,0.411385
0.401367,0.59391,0.24391,0.418803
0.404297,0.605679,0.495679,0.432337
0.407227,0.615554,0.645554,0.4418
0.410156,0.623488,0.163488,0.432219
0.413086,0.629439,0.879439,0.455156
0.416016,0.633376,1.07338,0.462105
0.418945,0.635273,0.775273,0.453894
0.421875,0.635112,0.405112,0.442357
0.424805,0.632884,0.212884,0.434539
0.427734,0.628587,0.608587,0.442001
0.430664,0.622227,0.142227,0.423874
0.433594,0.613818,0.193818,0.419075
0.436523,0.603381,0.983381,0.433825
0.439453,0.590945,0.940945,0.423887
0.442383,0.576545,0.506545,0.401693
0.445312,0.560225,0.210225,0.382216
0.448242,0.542036,0.592036,0.380716
0.451172,0.522035,0.112035,0.353818
0.454102,0.500285,0.0102849,0.336524
