-5,-0.00532408
-4.9,0.00552119
-4.8,0.00098283
-4.7,-0.00452995
-4.6,-0.00615399
-4.5,-0.00386691
-4.4,0.000439855
-4.3,0.00463352
-4.2,0.00716042
-4.1,0.00731829
-4,0.00520381
-3.9,0.00149464
-3.8,-0.00282546
-3.7,-0.0067288
-3.6,-0.00935322
-3.5,-0.0101406
-3.4,-0.00890141
-3.3,-0.00581203
-3.2,-0.00135845
-3.1,0.00375817
-3,0.00873703
-2.9,0.0127989
-2.8,0.0152997
-2.7,0.0158252
-2.6,0.0142602
-2.5,0.0108272
-2.4,0.00609281
-2.3,0.000943778
-2.2,-0.00346464
-2.1,-0.00578285
-2,-0.00455757
-1.9,0.00166798
-1.8,0.0142511
-1.7,0.0343508
-1.6,0.062839
-1.5,0.100227
-1.4,0.146614
-1.3,0.201651
-1.2,0.26454
-1.1,0.334046
-1,0.408541
-0.9,0.486063
-0.8,0.564398
-0.7,0.64117
-0.6,0.713945
-0.5,0.780336
-0.4,0.83811
-0.3,0.885286
-0.2,0.920222
-0.1,0.941691
0,0.948933
0.1,0.941691
0.2,0.920222
0.3,0.885286
0.4,0.83811
0.5,0.780336
0.6,0.713945
0.7,0.64117
0.8,0.564398
0.9,0.486063
1,0.408541
1.1,0.334046
1.2,0.26454
1.3,0.201651
1.4,0.146614
1.5,0.100227
1.6,0.062839
1.7,0.0343508
1.8,0.0142511
1.9,0.00166798
2,-0.00455757
2.1,-0.00578285
2.2,-0.00346464
2.3,0.000943778
2.4,0.00609281
2.5,0.0108272
2.6,0.0142602
2.7,0.0158252
2.8,0.0152997
2.9,0.0127989
3,0.00873703
3.1,0.00375817
3.2,-0.00135845
3.3,-0.00581203
3.4,-0.00890141
3.5,-0.0101406
3.6,-0.00935322
3.7,-0.0067288
3.8,-0.00282546
3.9,0.00149464
4,0.00520381
4.1,0.00731829
4.2,0.00716042
4.3,0.00463352
4.4,0.000439855
4.5,-0.00386691
4.6,-0.00615399
4.7,-0.00452995
4.8,0.00098283
4.9,0.00552119
5,-0.00532408
