-5,1.38879e-11
-4.9,1.69614
-4.8,2.00445
-4.7,1.66844
-4.6,1.12214
-4.5,0.595401
-4.4,0.189326
-4.3,-0.0709813
-4.2,-0.200767
-4.1,-0.232592
-4,-0.202351
-3.9,-0.141633
-3.8,-0.0743286
-3.7,-0.0159256
-3.6,0.0256229
-3.5,0.0482712
-3.4,0.0540189
-3.3,0.0471552
-3.2,0.0327986
-3.1,0.0158149
-3,0.00012341
-2.9,-0.0116451
-2.8,-0.0182022
-2.7,-0.0194441
-2.6,-0.0161577
-2.5,-0.00966229
-2.4,-0.00144427
-2.3,0.00716694
-2.2,0.0152518
-2.1,0.0224635
-2,0.0290948
-1.9,0.0360543
-1.8,0.0447625
-1.7,0.0569885
-1.6,0.0746467
-1.5,0.0995763
-1.4,0.133326
-1.3,0.176965
-1.2,0.230927
-1.1,0.29492
-1,0.367879
-0.9,0.447993
-0.8,0.532781
-0.7,0.619228
-0.6,0.703953
-0.5,0.78342
-0.4,0.854146
-0.3,0.912924
-0.2,0.957021
-0.1,0.984353
0,0.993612
0.1,0.984353
0.2,0.957021
0.3,0.912924
0.4,0.854146
0.5,0.78342
0.6,0.703953
0.7,0.619228
0.8,0.532781
0.9,0.447993
1,0.367879
1.1,0.29492
1.2,0.230927
1.3,0.176965
1.4,0.133326
1.5,0.0995763
1.6,0.0746467
1.7,0.0569885
1.8,0.0447625
1.9,0.0360543
2,0.0290948
2.1,0.0224635
2.2,0.0152518
2.3,0.00716694
2.4,-0.00144427
2.5,-0.00966229
2.6,-0.0161577
2.7,-0.0194441
2.8,-0.0182022
2.9,-0.0116451
3,0.00012341
3.1,0.0158149
3.2,0.0327986
3.3,0.0471552
3.4,0.0540189
3.5,0.0482712
3.6,0.0256229
3.7,-0.0159256
3.8,-0.0743286
3.9,-0.141633
4,-0.202351
4.1,-0.232592
4.2,-0.200767
4.3,-0.0709813
4.4,0.189326
4.5,0.595401
4.6,1.12214
4.7,1.66844
4.8,2.00445
4.9,1.69614
5,1.38879e-11
