-5,0.00278827
-4.9,-0.00136972
-4.8,0.00272221
-4.7,0.00150431
-4.6,-0.00167719
-4.5,-0.00299805
-4.4,-0.00172493
-4.3,0.000766368
-4.2,0.00271905
-4.1,0.00310016
-4,0.00188734
-3.9,-0.000201524
-3.8,-0.00219292
-3.7,-0.00329489
-3.6,-0.0031507
-3.5,-0.0018828
-3.4,2.69336e-05
-3.3,0.0019425
-3.2,0.00328617
-3.1,0.00369882
-3,0.00311732
-2.9,0.00176549
-2.8,7.71475e-05
-2.7,-0.00141808
-2.6,-0.00221185
-2.5,-0.00190725
-2.4,-0.000262206
-2.3,0.00282141
-2.2,0.00735816
-2.1,0.0133738
-2,0.021013
-1.9,0.0306355
-1.8,0.0428802
-1.7,0.0586787
-1.6,0.079211
-1.5,0.105803
-1.4,0.139777
-1.3,0.182267
-1.2,0.234026
-1.1,0.295249
-1,0.365433
-0.9,0.443293
-0.8,0.526755
-0.7,0.613024
-0.6,0.698728
-0.5,0.78013
-0.4,0.853387
-0.3,0.914835
-0.2,0.961264
-0.1,0.99018
0,1
0.1,0.99018
0.2,0.961264
0.3,0.914835
0.4,0.853387
0.5,0.78013
0.6,0.698728
0.7,0.613024
0.8,0.526755
0.9,0.443293
1,0.365433
1.1,0.295249
1.2,0.234026
1.3,0.182267
1.4,0.139777
1.5,0.105803
1.6,0.079211
1.7,0.0586787
1.8,0.0428802
1.9,0.0306355
2,0.021013
2.1,0.0133738
2.2,0.00735816
2.3,0.00282141
2.4,-0.000262206
2.5,-0.00190725
2.6,-0.00221185
2.7,-0.00141808
2.8,7.71475e-05
2.9,0.00176549
3,0.00311732
3.1,0.00369882
3.2,0.00328617
3.3,0.0019425
3.4,2.69336e-05
3.5,-0.0018828
3.6,-0.0031507
3.7,-0.00329489
3.8,-0.00219292
3.9,-0.000201524
4,0.00188734
4.1,0.00310016
4.2,0.00271905
4.3,0.000766368
4.4,-0.00172493
4.5,-0.00299805
4.6,-0.00167719
4.7,0.00150431
4.8,0.00272221
4.9,-0.00136972
5,0.00278827
